league,season,team,player,nation,pos,age,club,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,90s,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_pk,standard_pkatt,playing_time_playing_time_mp,playing_time_playing_time_min,playing_time_mn/mp,playing_time_min%,playing_time_playing_time_90s,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success_+/-,team_success_+/-90,team_success_on-off,misc_90s,misc_performance_crdy,misc_performance_crdr,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og
INT-World Cup,2022,Denmark,Mathias Jensen,Denmark,MF,26,1. Brentford,1996,2.0,1.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.0,1.0,50.0,2.14,1.07,0.0,0.0,0.0,0.0,2,84.0,42.0,31.1,0.9,1,58.0,0,1,26.0,1,0.5,0.0,0.0,0.0,0.0,0.97,0.9,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,,,0.0
INT-World Cup,2022,Denmark,Mikkel Damsgaard,Denmark,FW,21,1. Brentford,2000,3.0,1.0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,150.0,50.0,55.6,1.7,1,72.0,0,2,39.0,0,0.33,1.0,2.0,-1.0,-0.6,0.15,1.7,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,,,0.0
INT-World Cup,2022,Denmark,Oliver Christensen,Denmark,GK,23,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Denmark,Pierre Højbjerg,Denmark,MF,26,1. Tottenham,1995,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,50.0,0.67,0.33,0.0,0.0,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.33,1.0,3.0,-2.0,-0.67,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,,,0.0
INT-World Cup,2022,Denmark,Rasmus Kristensen,Denmark,"MF,DF",24,1. Leeds United,1997,3.0,3.0,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,224.0,75.0,83.0,2.5,3,75.0,1,0,,0,0.33,1.0,2.0,-1.0,-0.4,1.55,2.5,1.0,0.0,0.0,2.0,1.0,0.0,7.0,2.0,8.0,,,0.0
INT-World Cup,2022,Denmark,Robert Skov,Denmark,"FW,MF",26,1. Hoffenheim,1996,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,22.0,22.0,8.1,0.2,0,,0,1,22.0,2,0.0,0.0,0.0,0.0,0.0,0.73,0.2,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,,,0.0
INT-World Cup,2022,Denmark,Simon Kjær,Denmark,DF,33,1. Milan,1989,1.0,1.0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,64.0,64.0,23.7,0.7,1,64.0,0,0,,2,1.0,0.0,0.0,0.0,0.0,0.87,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,0.0
INT-World Cup,2022,Denmark,Thomas Delaney,Denmark,MF,30,1. Sevilla,1991,1.0,1.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,44.0,44.0,16.3,0.5,1,44.0,0,0,,0,1.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
INT-World Cup,2022,Denmark,Victor Nelsson,Denmark,DF,23,1. Galatasaray,1998,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,90.0,90.0,33.3,1.0,1,90.0,1,0,,2,0.0,1.0,2.0,-1.0,-1.0,-0.5,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,,0.0
INT-World Cup,2022,Denmark,Yussuf Poulsen,Denmark,"FW,MF",27,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Alan Franco,Ecuador,MF,23,1. Talleres–C,1998,2.0,1.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,46.0,23.0,17.0,0.5,1,45.0,0,1,1.0,1,1.5,0.0,1.0,-1.0,-1.96,-2.76,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0
INT-World Cup,2022,Ecuador,Alexander Domínguez,Ecuador,GK,35,,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Ayrton Preciado,Ecuador,MF,27,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Carlos Gruezo,Ecuador,MF,27,1. Augsburg,1995,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,45.0,45.0,16.7,0.5,1,45.0,0,0,,2,0.0,0.0,1.0,-1.0,-2.0,-2.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0
INT-World Cup,2022,Ecuador,Diego Palacios,Ecuador,DF,22,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Djorkaeff Reasco,Ecuador,FW,23,1. Newell's,1999,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,27.0,27.0,10.0,0.3,0,,0,1,27.0,2,0.0,1.0,1.0,0.0,0.0,-0.37,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Ecuador,Enner Valencia,Ecuador,FW,32,1. Fenerbahçe,1989,3.0,3.0,255.0,2.8,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.06,0.0,1.06,0.71,0.71,2.8,3.0,9.0,4.0,44.4,3.18,1.41,0.22,0.5,1.0,1.0,3,255.0,85.0,94.4,2.8,3,85.0,1,0,,0,1.33,4.0,3.0,1.0,0.35,0.35,2.8,0.0,0.0,0.0,3.0,7.0,2.0,3.0,1.0,0.0,,,0.0
INT-World Cup,2022,Ecuador,Félix Torres Caicedo,Ecuador,DF,25,1. Santos Laguna,1997,3.0,3.0,270.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,3.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.33,4.0,3.0,1.0,0.33,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,,,0.0
INT-World Cup,2022,Ecuador,Gonzalo Plata,Ecuador,"FW,MF",21,1. Valladolid,2000,3.0,3.0,269.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,50.0,0.67,0.33,0.0,0.0,0.0,0.0,3,269.0,90.0,99.6,3.0,3,90.0,2,0,,0,1.33,4.0,3.0,1.0,0.33,0.33,3.0,0.0,0.0,0.0,4.0,6.0,0.0,17.0,2.0,2.0,,,0.0
INT-World Cup,2022,Ecuador,Hernán Galíndez,Ecuador,GK,35,1. Aucas,1987,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.33,4.0,3.0,1.0,0.33,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Ecuador,Jackson Porozo,Ecuador,DF,21,1. Troyes,2000,2.0,1.0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.0,0.0,0.0,0.94,0.0,0.0,,0.0,0.0,2,96.0,48.0,35.6,1.1,1,90.0,1,1,6.0,1,0.5,1.0,1.0,0.0,0.0,-0.52,1.1,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,,,0.0
INT-World Cup,2022,Ecuador,Jeremy Sarmiento,Ecuador,MF,19,1. Brighton,2002,3.0,0.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,100.0,1.06,1.06,0.0,0.0,0.0,0.0,3,85.0,28.0,31.5,0.9,0,,0,3,28.0,0,1.33,1.0,1.0,0.0,0.0,-0.49,0.9,0.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,,,0.0
INT-World Cup,2022,Ecuador,Jhegson Méndez,Ecuador,MF,25,1. LAFC,1997,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,,,0.0
INT-World Cup,2022,Ecuador,José Cifuentes,Ecuador,MF,23,1. LAFC,1999,2.0,0.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0,1.0,100.0,1.53,1.53,0.0,0.0,0.0,0.0,2,59.0,30.0,21.9,0.7,0,,0,2,30.0,1,1.5,1.0,1.0,0.0,0.0,-0.43,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,,,0.0
INT-World Cup,2022,Ecuador,Kevin Rodríguez,Ecuador,FW,22,,2000,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,90.0,45.0,0.0,0.0,0.0,0.0,2,2.0,1.0,0.7,0.0,0,,0,2,1.0,1,2.0,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Ecuador,Michael Estrada,Ecuador,FW,26,1. Cruz Azul,1996,3.0,3.0,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.0,0.0,0.0,1.2,0.0,0.0,,0.0,0.0,3,225.0,75.0,83.3,2.5,3,75.0,0,0,,0,1.33,3.0,2.0,1.0,0.4,0.4,2.5,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Ecuador,Moisés Caicedo,Ecuador,MF,20,1. Brighton,2001,3.0,3.0,269.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,3.0,1.0,3.0,1.0,33.3,1.0,0.33,0.33,1.0,0.0,0.0,3,269.0,90.0,99.6,3.0,3,90.0,2,0,,0,1.33,4.0,3.0,1.0,0.33,0.33,3.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,3.0,,,0.0
INT-World Cup,2022,Ecuador,Moisés Ramírez,Ecuador,GK,21,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Pervis Estupiñán,Ecuador,"DF,MF",24,1. Brighton,1998,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,100.0,0.33,0.33,0.0,0.0,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.33,4.0,3.0,1.0,0.33,,3.0,0.0,0.0,0.0,8.0,3.0,2.0,20.0,3.0,4.0,,,0.0
INT-World Cup,2022,Ecuador,Piero Hincapié,Ecuador,DF,20,1. Leverkusen,2002,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.33,4.0,3.0,1.0,0.33,,3.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,4.0,,,0.0
INT-World Cup,2022,Ecuador,Robert Arboleda,Ecuador,DF,30,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Romario Ibarra,Ecuador,MF,27,1. Pachuca,1994,2.0,1.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2.0,1.0,50.0,2.65,1.32,0.0,0.0,0.0,0.0,2,68.0,34.0,25.2,0.8,1,67.0,0,1,1.0,1,2.0,2.0,0.0,2.0,2.65,3.09,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0
INT-World Cup,2022,Ecuador,Willian Pacho,Ecuador,DF,20,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Xavier Arreaga,Ecuador,DF,27,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Ángel Mena,Ecuador,"FW,MF",34,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Ecuador,Ángelo Preciado,Ecuador,"DF,MF",24,1. Genk,1998,3.0,3.0,264.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,2.9,0.0,4.0,0.0,0.0,1.36,0.0,0.0,,0.0,0.0,3,264.0,88.0,97.8,2.9,3,88.0,2,0,,0,1.33,4.0,3.0,1.0,0.34,0.34,2.9,0.0,0.0,0.0,8.0,2.0,0.0,8.0,5.0,3.0,,,0.0
INT-World Cup,2022,England,Aaron Ramsdale,England,GK,24,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,5,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,England,Ben White,England,DF,24,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,England,Bukayo Saka,England,"FW,MF",20,1. Arsenal,2001,4.0,4.0,288.0,3.2,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.94,0.0,0.94,0.94,0.94,3.2,3.0,7.0,5.0,71.4,2.19,1.56,0.43,0.6,0.0,0.0,4,288.0,72.0,64.0,3.2,4,72.0,0,0,,1,1.75,8.0,3.0,5.0,1.56,-0.66,3.2,0.0,0.0,0.0,7.0,6.0,2.0,5.0,2.0,4.0,,,0.0
INT-World Cup,2022,England,Callum Wilson,England,FW,30,1. Newcastle,1992,2.0,0.0,48.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.87,0.0,1.87,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,48.0,24.0,10.7,0.5,0,,0,2,24.0,3,3.0,2.0,1.0,1.0,1.87,0.08,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,England,Conor Coady,England,"DF,MF",29,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,5,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,England,Conor Gallagher,England,MF,22,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,5,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,England,Declan Rice,England,MF,23,1. West Ham,1999,5.0,5.0,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,5,417.0,83.0,92.7,4.6,5,83.0,4,0,,0,2.0,12.0,4.0,8.0,1.73,-1.0,4.6,0.0,0.0,0.0,3.0,2.0,0.0,4.0,11.0,5.0,,,0.0
INT-World Cup,2022,England,Eric Dier,England,"DF,MF",28,1. Tottenham,1994,2.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,36.0,18.0,8.0,0.4,0,,0,2,18.0,3,3.0,2.0,1.0,1.0,2.5,0.76,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0
INT-World Cup,2022,England,Harry Kane,England,FW,28,1. Tottenham,1993,5.0,5.0,402.0,4.5,2.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,0.45,0.67,1.12,0.22,0.9,4.5,2.0,12.0,6.0,50.0,2.69,1.34,0.08,0.17,1.0,2.0,5,402.0,80.0,89.3,4.5,5,80.0,3,0,,0,2.0,11.0,3.0,8.0,1.79,-0.08,4.5,0.0,0.0,0.0,1.0,9.0,0.0,6.0,0.0,1.0,,,0.0
INT-World Cup,2022,England,Harry Maguire,England,DF,29,1. Manchester Utd,1993,5.0,5.0,429.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,4.8,0.0,6.0,2.0,33.3,1.26,0.42,0.0,0.0,0.0,0.0,5,429.0,86.0,95.3,4.8,5,86.0,4,0,,0,2.0,11.0,3.0,8.0,1.68,-2.61,4.8,1.0,0.0,0.0,6.0,2.0,1.0,1.0,4.0,3.0,,,0.0
INT-World Cup,2022,England,Jack Grealish,England,"FW,MF",26,1. Manchester City,1995,5.0,0.0,86.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.05,0.0,1.05,1.05,1.05,1.0,1.0,1.0,1.0,100.0,1.05,1.05,1.0,1.0,0.0,0.0,5,86.0,17.0,19.1,1.0,0,,0,5,17.0,0,2.0,1.0,1.0,0.0,0.0,-2.23,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,,,0.0
INT-World Cup,2022,England,James Maddison,England,"FW,MF",25,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,England,John Stones,England,DF,28,1. Manchester City,1994,5.0,5.0,434.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.0,1.0,25.0,0.83,0.21,0.0,0.0,0.0,0.0,5,434.0,87.0,96.4,4.8,5,87.0,3,0,,0,2.0,13.0,4.0,9.0,1.87,1.87,4.8,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,,,0.0
INT-World Cup,2022,England,Jordan Henderson,England,MF,31,1. Liverpool,1990,4.0,3.0,271.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,3.0,1.0,2.0,1.0,50.0,0.66,0.33,0.5,1.0,0.0,0.0,4,271.0,68.0,60.2,3.0,3,83.0,1,1,22.0,1,1.75,7.0,2.0,5.0,1.66,-0.35,3.0,0.0,0.0,0.0,5.0,4.0,0.0,8.0,1.0,2.0,,,0.0
INT-World Cup,2022,England,Jordan Pickford,England,GK,28,1. Everton,1994,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,5,450.0,90.0,100.0,5.0,5,90.0,5,0,,0,2.0,13.0,4.0,9.0,1.8,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,England,Jude Bellingham,England,MF,18,1. Dortmund,2003,5.0,5.0,414.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.22,0.22,0.43,0.22,0.43,4.6,1.0,5.0,3.0,60.0,1.09,0.65,0.2,0.33,0.0,0.0,5,414.0,83.0,92.0,4.6,5,83.0,3,0,,0,2.0,13.0,4.0,9.0,1.96,1.96,4.6,0.0,0.0,0.0,5.0,5.0,0.0,4.0,6.0,14.0,,,0.0
INT-World Cup,2022,England,Kalvin Phillips,England,"DF,MF",26,1. Manchester City,1995,2.0,0.0,42.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.14,0.0,2.14,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,42.0,21.0,9.3,0.5,0,,0,2,21.0,3,3.0,1.0,0.0,1.0,2.14,0.38,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,England,Kieran Trippier,England,DF,31,1. Newcastle,1990,3.0,2.0,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.0,0.0,0.0,0.44,0.0,0.0,,0.0,0.0,3,206.0,69.0,45.8,2.3,2,90.0,2,1,26.0,2,2.33,7.0,2.0,5.0,2.18,0.71,2.3,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0,,,0.0
INT-World Cup,2022,England,Kyle Walker,England,DF,32,1. Manchester City,1990,3.0,3.0,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,236.0,79.0,52.4,2.6,3,79.0,2,0,,2,2.0,6.0,2.0,4.0,1.53,-0.58,2.6,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,,0.0
INT-World Cup,2022,England,Luke Shaw,England,DF,26,1. Manchester Utd,1995,5.0,5.0,424.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,4.7,0.0,3.0,1.0,33.3,0.64,0.21,0.0,0.0,0.0,0.0,5,424.0,85.0,94.2,4.7,5,85.0,4,0,,0,2.0,12.0,4.0,8.0,1.7,-1.76,4.7,0.0,0.0,0.0,5.0,4.0,0.0,22.0,5.0,1.0,,,0.0
INT-World Cup,2022,England,Marcus Rashford,England,MF,24,1. Manchester Utd,1997,5.0,1.0,140.0,1.6,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.93,0.0,1.93,1.93,1.93,1.6,3.0,11.0,6.0,54.5,7.07,3.86,0.27,0.5,0.0,0.0,5,140.0,28.0,31.1,1.6,1,74.0,0,4,17.0,0,2.0,5.0,1.0,4.0,2.57,1.12,1.6,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,0.0
INT-World Cup,2022,England,Mason Mount,England,MF,23,1. Chelsea,1999,4.0,2.0,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,4.0,1.0,25.0,1.94,0.48,0.0,0.0,0.0,0.0,4,186.0,47.0,41.3,2.1,2,80.0,1,2,13.0,1,1.75,5.0,1.0,4.0,1.94,0.23,2.1,0.0,0.0,0.0,7.0,9.0,0.0,3.0,0.0,2.0,,,0.0
INT-World Cup,2022,England,Nick Pope,England,GK,30,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,5,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,England,Phil Foden,England,"FW,MF",22,1. Manchester City,2000,4.0,3.0,258.0,2.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.35,0.7,1.05,0.35,1.05,2.9,1.0,6.0,1.0,16.7,2.09,0.35,0.17,1.0,0.0,0.0,4,258.0,65.0,57.3,2.9,3,79.0,1,1,20.0,1,2.25,8.0,3.0,5.0,1.74,-0.13,2.9,0.0,0.0,0.0,2.0,4.0,0.0,14.0,1.0,1.0,,,0.0
INT-World Cup,2022,England,Raheem Sterling,England,"MF,FW",27,1. Chelsea,1994,3.0,2.0,149.0,1.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.21,0.6,1.21,1.7,1.0,1.0,1.0,100.0,0.6,0.6,1.0,1.0,0.0,0.0,3,149.0,50.0,33.1,1.7,2,69.0,0,1,12.0,1,1.33,5.0,1.0,4.0,2.42,0.92,1.7,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,,,0.0
INT-World Cup,2022,England,Trent Alexander-Arnold,England,"DF,MF",23,1. Liverpool,1998,1.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,34.0,34.0,7.6,0.4,0,,0,1,34.0,4,3.0,1.0,0.0,1.0,2.65,0.92,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0
